x,y,out003_land_imperviousness_density_change_2024pr,out009_tree_cover_density_2024pr,out010_tree_cover_density_change_2024pr,out011_grassland_2024pr,out012_grassland_change_2024pr,out017_land_use_and_cover_nature_2k_2024pr,out040_plant_phenology_index_total_productivity_2024pr,out057_temperature_avg_absolute_change_2024pr_rcp85,out058_potential_evapotranspiration_relative_change_2024pr_rcp85,out059_precipitation_cum_relative_change_2024pr_rcp85,out065_number_species_cum_all_2024pr,out147_land_use_and_cover_change_2024pr
10.28625,43.92225,201,95,10,0,0,NA,342.2999878,1.503707886,-0.973675847,12.6467104,NA,NA
10.28675,43.92225,201,86,10,0,0,NA,179.8999939,1.503707886,-0.973675847,12.6467104,NA,NA
10.28725,43.92225,201,85,10,0,0,NA,205.8999939,1.503707886,-0.973675847,12.6467104,NA,NA
10.28775,43.92225,201,78,10,0,0,NA,167.6000061,1.503707886,-0.973675847,12.6467104,NA,NA
10.28825,43.92225,201,86,10,0,0,NA,194,1.503707886,-0.973675847,12.6467104,NA,NA
10.28875,43.92225,201,66,10,0,0,NA,206.5,1.503707886,-0.973675847,12.6467104,NA,NA
10.28925,43.92225,201,70,10,0,0,NA,206.3999939,1.503707886,-0.973675847,12.6467104,NA,NA
10.28975,43.92225,NA,79,NA,0,NA,NA,NA,1.503707886,-0.973675847,12.6467104,NA,NA
10.26875,43.92175,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10.26925,43.92175,201,0,0,1,11,NA,172.1000061,1.503707886,-0.973675847,12.6467104,NA,NA
10.26975,43.92175,201,60,10,0,0,NA,140.8000031,1.503707886,-0.973675847,12.6467104,NA,NA
10.27025,43.92175,201,80,10,0,0,NA,154.6999969,1.503707886,-0.973675847,12.6467104,NA,NA
10.27075,43.92175,201,96,10,0,0,NA,135.1999969,1.503707886,-0.973675847,12.6467104,NA,NA
10.27125,43.92175,201,86,10,0,0,NA,108.0999985,1.503707886,-0.973675847,12.6467104,NA,NA
10.27175,43.92175,201,92,10,0,0,NA,86.69999695,1.503707886,-0.973675847,12.6467104,NA,NA
10.27225,43.92175,201,87,10,0,0,NA,206.3000031,1.503707886,-0.973675847,12.6467104,NA,NA
10.27275,43.92175,201,76,10,0,0,NA,155.3999939,1.503707886,-0.973675847,12.6467104,NA,NA
10.27325,43.92175,201,74,10,0,0,NA,187.8999939,1.503707886,-0.973675847,12.6467104,NA,NA
10.27375,43.92175,201,85,10,0,0,NA,256,1.503707886,-0.973675847,12.6467104,NA,NA
10.27425,43.92175,201,94,10,0,0,NA,229,1.503707886,-0.973675847,12.6467104,NA,NA
10.27475,43.92175,201,87,10,0,0,NA,149.6000061,1.503707886,-0.973675847,12.6467104,NA,NA
10.27525,43.92175,201,86,10,0,0,NA,126.5,1.503707886,-0.973675847,12.6467104,NA,NA
10.27575,43.92175,201,87,10,0,0,NA,163.5,1.503707886,-0.973675847,12.6467104,NA,NA
10.27625,43.92175,201,77,10,0,0,NA,147,1.503707886,-0.973675847,12.6467104,NA,NA
10.27675,43.92175,201,79,10,0,0,NA,108.6999969,1.503707886,-0.973675847,12.6467104,NA,NA
10.27725,43.92175,201,89,10,0,0,NA,199.1000061,1.503707886,-0.973675847,12.6467104,NA,NA
10.27775,43.92175,201,90,10,0,0,NA,230.3999939,1.503707886,-0.973675847,12.6467104,NA,NA
10.27825,43.92175,201,79,10,0,0,NA,155.6000061,1.503707886,-0.973675847,12.6467104,NA,NA
10.27875,43.92175,201,75,10,0,0,NA,175.1000061,1.503707886,-0.973675847,12.6467104,NA,NA
10.27925,43.92175,201,76,10,0,0,NA,152.3999939,1.503707886,-0.973675847,12.6467104,NA,NA
10.27975,43.92175,201,73,10,0,0,NA,154.6999969,1.503707886,-0.973675847,12.6467104,NA,NA
10.28025,43.92175,201,82,10,0,0,NA,151.6000061,1.503707886,-0.973675847,12.6467104,NA,NA
10.28075,43.92175,201,83,10,0,0,NA,334,1.503707886,-0.973675847,12.6467104,NA,NA
10.28125,43.92175,201,0,0,1,11,NA,132.1999969,1.503707886,-0.973675847,12.6467104,NA,NA
10.28175,43.92175,201,78,10,0,0,NA,148.3000031,1.503707886,-0.973675847,12.6467104,NA,NA
10.28225,43.92175,201,75,10,0,0,NA,164.1000061,1.503707886,-0.973675847,12.6467104,NA,NA
10.28275,43.92175,201,73,10,0,0,NA,214.1999969,1.503707886,-0.973675847,12.6467104,NA,NA
10.28325,43.92175,201,76,10,0,0,NA,117.5,1.503707886,-0.973675847,12.6467104,NA,NA
10.28375,43.92175,201,83,10,0,0,NA,165.3000031,1.503707886,-0.973675847,12.6467104,NA,NA
10.28425,43.92175,201,73,10,0,0,NA,55.5,1.503707886,-0.973675847,12.6467104,NA,NA
10.28475,43.92175,201,81,10,0,0,NA,188.1999969,1.503707886,-0.973675847,12.6467104,NA,NA
10.28525,43.92175,201,75,10,0,0,NA,53.59999847,1.503707886,-0.973675847,12.6467104,NA,NA
10.28575,43.92175,201,92,10,0,0,NA,167.6999969,1.503707886,-0.973675847,12.6467104,NA,NA
10.28625,43.92175,201,94,10,0,0,NA,412.5,1.503707886,-0.973675847,12.6467104,NA,NA
10.28675,43.92175,201,97,10,0,0,NA,185.1999969,1.503707886,-0.973675847,12.6467104,NA,NA
10.28725,43.92175,201,80,10,0,0,NA,123.9000015,1.503707886,-0.973675847,12.6467104,NA,NA
10.28775,43.92175,201,83,10,0,0,NA,164.3000031,1.503707886,-0.973675847,12.6467104,NA,NA
10.28825,43.92175,201,83,10,0,0,NA,177.5,1.503707886,-0.973675847,12.6467104,NA,NA
10.28875,43.92175,201,80,10,0,0,NA,140.8000031,1.503707886,-0.973675847,12.6467104,NA,NA
10.28925,43.92175,201,100,10,0,0,NA,250.3000031,1.503707886,-0.973675847,12.6467104,NA,NA
10.28975,43.92175,201,84,10,0,0,NA,165.8999939,1.503707886,-0.973675847,12.6467104,NA,NA
10.29025,43.92175,NA,NA,NA,NA,NA,NA,NA,1.506593704,-0.978357852,12.5881052,NA,NA
10.26875,43.92125,100,0,0,0,0,NA,1.450000048,1.503707886,-0.973675847,12.6467104,NA,NA
10.26925,43.92125,201,0,0,0,0,NA,36.29999924,1.503707886,-0.973675847,12.6467104,NA,NA
10.26975,43.92125,201,0,0,0,0,NA,349.7999878,1.503707886,-0.973675847,12.6467104,NA,NA
10.27025,43.92125,201,80,10,0,0,NA,49.84999847,1.503707886,-0.973675847,12.6467104,NA,NA
10.27075,43.92125,201,86,10,0,0,NA,92.40000153,1.503707886,-0.973675847,12.6467104,NA,NA
10.27125,43.92125,201,66,10,0,0,NA,85.09999847,1.503707886,-0.973675847,12.6467104,NA,NA
10.27175,43.92125,201,72,10,0,0,NA,278.1000061,1.503707886,-0.973675847,12.6467104,NA,NA
10.27225,43.92125,201,71,10,0,0,NA,165.3000031,1.503707886,-0.973675847,12.6467104,NA,NA
10.27275,43.92125,201,74,10,0,0,NA,157.1999969,1.503707886,-0.973675847,12.6467104,NA,NA
10.27325,43.92125,201,56,10,0,0,NA,166.6000061,1.503707886,-0.973675847,12.6467104,NA,NA
10.27375,43.92125,201,70,10,0,0,NA,175.6999969,1.503707886,-0.973675847,12.6467104,NA,NA
10.27425,43.92125,201,81,10,0,0,NA,195.6000061,1.503707886,-0.973675847,12.6467104,NA,NA
10.27475,43.92125,201,74,10,0,0,NA,126.6999969,1.503707886,-0.973675847,12.6467104,NA,NA
10.27525,43.92125,201,85,10,0,0,NA,154.6999969,1.503707886,-0.973675847,12.6467104,NA,NA
10.27575,43.92125,201,83,10,0,0,NA,92.5,1.503707886,-0.973675847,12.6467104,NA,NA
10.27625,43.92125,201,78,10,0,0,NA,119.4000015,1.503707886,-0.973675847,12.6467104,NA,NA
10.27675,43.92125,201,83,10,0,0,NA,117.3000031,1.503707886,-0.973675847,12.6467104,NA,NA
10.27725,43.92125,201,79,10,0,0,NA,115.3000031,1.503707886,-0.973675847,12.6467104,NA,NA
10.27775,43.92125,201,82,10,0,0,NA,212.3999939,1.503707886,-0.973675847,12.6467104,NA,NA
10.27825,43.92125,201,83,10,0,0,NA,189.5,1.503707886,-0.973675847,12.6467104,NA,NA
10.27875,43.92125,201,79,10,0,0,NA,81.5,1.503707886,-0.973675847,12.6467104,NA,NA
10.27925,43.92125,201,82,10,0,0,NA,125.8000031,1.503707886,-0.973675847,12.6467104,NA,NA
10.27975,43.92125,201,77,10,0,0,NA,75.59999847,1.503707886,-0.973675847,12.6467104,NA,NA
10.28025,43.92125,201,82,10,0,0,NA,93.19999695,1.503707886,-0.973675847,12.6467104,NA,NA
10.28075,43.92125,201,84,10,0,0,NA,170,1.503707886,-0.973675847,12.6467104,NA,NA
10.28125,43.92125,201,76,10,0,0,NA,174.3999939,1.503707886,-0.973675847,12.6467104,NA,NA
10.28175,43.92125,201,78,10,0,0,NA,106.5999985,1.503707886,-0.973675847,12.6467104,NA,NA
10.28225,43.92125,201,83,10,0,0,NA,143.1000061,1.503707886,-0.973675847,12.6467104,NA,NA
10.28275,43.92125,201,74,10,0,0,NA,106.4000015,1.503707886,-0.973675847,12.6467104,NA,NA
10.28325,43.92125,201,81,10,0,0,NA,142.5,1.503707886,-0.973675847,12.6467104,NA,NA
10.28375,43.92125,201,88,10,0,0,NA,160.1000061,1.503707886,-0.973675847,12.6467104,NA,NA
10.28425,43.92125,201,80,10,0,0,NA,153.6000061,1.503707886,-0.973675847,12.6467104,NA,NA
10.28475,43.92125,201,67,10,0,0,NA,174.8000031,1.503707886,-0.973675847,12.6467104,NA,NA
10.28525,43.92125,201,74,10,0,0,NA,130.3000031,1.503707886,-0.973675847,12.6467104,NA,NA
10.28575,43.92125,201,75,10,0,0,NA,131.6999969,1.503707886,-0.973675847,12.6467104,NA,NA
10.28625,43.92125,201,83,10,0,0,NA,246.1000061,1.503707886,-0.973675847,12.6467104,NA,NA
10.28675,43.92125,201,82,10,0,0,NA,203.1000061,1.503707886,-0.973675847,12.6467104,NA,NA
10.28725,43.92125,201,82,10,0,0,NA,343.8999939,1.503707886,-0.973675847,12.6467104,NA,NA
10.28775,43.92125,201,80,10,0,0,NA,210.3000031,1.503707886,-0.973675847,12.6467104,NA,NA
10.28825,43.92125,201,91,10,0,0,NA,217.3000031,1.503707886,-0.973675847,12.6467104,NA,NA
10.28875,43.92125,201,90,10,0,0,NA,263.2000122,1.503707886,-0.973675847,12.6467104,NA,NA
10.28925,43.92125,201,82,10,0,0,NA,121.5,1.503707886,-0.973675847,12.6467104,NA,NA
10.28975,43.92125,201,80,10,0,0,NA,227.1000061,1.503707886,-0.973675847,12.6467104,NA,NA
10.29025,43.92125,201,70,10,0,0,NA,202.1000061,1.506593704,-0.978357852,12.5881052,NA,NA
10.29075,43.92125,NA,NA,NA,NA,NA,NA,NA,1.506593704,-0.978357852,12.5881052,NA,NA
10.26825,43.92075,NA,0,NA,0,NA,NA,97.8999939,1.503707886,-0.973675847,12.6467104,NA,NA
10.26875,43.92075,100,0,0,0,11,NA,42.59999847,1.503707886,-0.973675847,12.6467104,NA,NA
10.26925,43.92075,100,0,0,0,0,NA,111.6999969,1.503707886,-0.973675847,12.6467104,NA,NA
10.26975,43.92075,201,0,0,0,0,NA,110.5999985,1.503707886,-0.973675847,12.6467104,NA,NA
10.27025,43.92075,201,0,0,0,0,NA,67.70000458,1.503707886,-0.973675847,12.6467104,NA,NA
10.27075,43.92075,201,65,10,0,0,NA,168.1999969,1.503707886,-0.973675847,12.6467104,NA,NA
10.27125,43.92075,201,81,10,0,0,NA,126.1999969,1.503707886,-0.973675847,12.6467104,NA,NA
10.27175,43.92075,201,76,10,0,0,NA,142.3999939,1.503707886,-0.973675847,12.6467104,NA,NA
10.27225,43.92075,201,79,10,0,0,NA,224.1000061,1.503707886,-0.973675847,12.6467104,NA,NA
10.27275,43.92075,201,79,10,0,0,NA,153.3000031,1.503707886,-0.973675847,12.6467104,NA,NA
10.27325,43.92075,201,90,10,0,0,NA,153.1000061,1.503707886,-0.973675847,12.6467104,NA,NA
10.27375,43.92075,201,85,10,0,0,NA,161.6000061,1.503707886,-0.973675847,12.6467104,NA,NA
10.27425,43.92075,201,93,10,0,0,NA,159.8999939,1.503707886,-0.973675847,12.6467104,NA,NA
10.27475,43.92075,201,79,10,0,0,NA,167.8000031,1.503707886,-0.973675847,12.6467104,NA,NA
10.27525,43.92075,201,0,10,0,0,NA,128.6999969,1.503707886,-0.973675847,12.6467104,NA,NA
10.27575,43.92075,201,66,10,0,0,NA,100.5999985,1.503707886,-0.973675847,12.6467104,NA,NA
10.27625,43.92075,201,81,10,0,0,NA,123.8000031,1.503707886,-0.973675847,12.6467104,NA,NA
10.27675,43.92075,201,80,10,0,0,NA,69.09999847,1.503707886,-0.973675847,12.6467104,NA,NA
10.27725,43.92075,201,79,10,0,0,NA,83.19999695,1.503707886,-0.973675847,12.6467104,NA,NA
10.27775,43.92075,201,89,10,0,0,NA,117.3500061,1.503707886,-0.973675847,12.6467104,NA,NA
10.27825,43.92075,201,83,10,0,0,NA,259.2999878,1.503707886,-0.973675847,12.6467104,NA,NA
10.27875,43.92075,201,82,10,0,0,NA,216.3000031,1.503707886,-0.973675847,12.6467104,NA,NA
10.27925,43.92075,201,78,10,0,0,NA,174.8999939,1.503707886,-0.973675847,12.6467104,NA,NA
10.27975,43.92075,201,86,10,0,0,NA,75,1.503707886,-0.973675847,12.6467104,NA,NA
10.28025,43.92075,201,87,10,0,0,NA,157.6000061,1.503707886,-0.973675847,12.6467104,NA,NA
10.28075,43.92075,201,90,10,0,0,NA,147.6999969,1.503707886,-0.973675847,12.6467104,NA,NA
10.28125,43.92075,201,82,10,0,0,NA,227.6000061,1.503707886,-0.973675847,12.6467104,NA,NA
10.28175,43.92075,201,79,10,0,0,NA,175.3000031,1.503707886,-0.973675847,12.6467104,NA,NA
10.28225,43.92075,201,78,10,0,0,NA,187.6000061,1.503707886,-0.973675847,12.6467104,NA,NA
10.28275,43.92075,201,82,10,0,0,NA,240.8999939,1.503707886,-0.973675847,12.6467104,NA,NA
10.28325,43.92075,201,100,10,0,0,NA,401.2999878,1.503707886,-0.973675847,12.6467104,NA,NA
10.28375,43.92075,201,85,10,0,0,NA,98.69999695,1.503707886,-0.973675847,12.6467104,NA,NA
10.28425,43.92075,201,76,10,0,0,NA,55.20000076,1.503707886,-0.973675847,12.6467104,NA,NA
10.28475,43.92075,201,75,10,0,0,NA,116,1.503707886,-0.973675847,12.6467104,NA,NA
10.28525,43.92075,201,79,10,0,0,NA,168.1999969,1.503707886,-0.973675847,12.6467104,NA,NA
10.28575,43.92075,201,81,10,0,0,NA,225.6000061,1.503707886,-0.973675847,12.6467104,NA,NA
10.28625,43.92075,201,87,10,0,0,NA,136.5,1.503707886,-0.973675847,12.6467104,NA,NA
10.28675,43.92075,201,82,10,0,0,NA,130,1.503707886,-0.973675847,12.6467104,NA,NA
10.28725,43.92075,201,85,10,0,0,NA,165.8999939,1.503707886,-0.973675847,12.6467104,NA,NA
10.28775,43.92075,201,77,10,0,0,NA,233.8999939,1.503707886,-0.973675847,12.6467104,NA,NA
10.28825,43.92075,201,90,10,0,0,NA,210.3999939,1.503707886,-0.973675847,12.6467104,NA,NA
10.28875,43.92075,201,76,10,0,0,NA,275.8999939,1.503707886,-0.973675847,12.6467104,NA,NA
10.28925,43.92075,201,75,10,0,0,NA,114.5,1.503707886,-0.973675847,12.6467104,NA,NA
10.28975,43.92075,201,78,10,0,0,NA,164.5,1.503707886,-0.973675847,12.6467104,NA,NA
10.29025,43.92075,201,89,10,0,0,NA,188.8000031,1.506593704,-0.978357852,12.5881052,NA,NA
10.29075,43.92075,201,93,10,0,0,NA,228.8999939,1.506593704,-0.978357852,12.5881052,NA,NA
10.26775,43.92025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10.26825,43.92025,100,66,10,0,11,NA,155.6999969,1.503707886,-0.973675847,12.6467104,NA,NA
10.26875,43.92025,100,0,0,0,0,NA,11.5,1.503707886,-0.973675847,12.6467104,NA,NA
10.26925,43.92025,100,0,0,0,0,NA,15.30000019,1.503707886,-0.973675847,12.6467104,NA,NA
10.26975,43.92025,100,0,0,0,0,NA,131.1999969,1.503707886,-0.973675847,12.6467104,NA,NA
10.27025,43.92025,100,0,0,0,0,NA,101,1.503707886,-0.973675847,12.6467104,122,NA
10.27075,43.92025,201,0,0,1,11,NA,94.09999847,1.503707886,-0.973675847,12.6467104,NA,NA
10.27125,43.92025,201,0,0,0,0,NA,274,1.503707886,-0.973675847,12.6467104,NA,NA
10.27175,43.92025,201,72,10,0,0,NA,168.3999939,1.503707886,-0.973675847,12.6467104,NA,NA
10.27225,43.92025,201,75,10,0,0,NA,224.3000031,1.503707886,-0.973675847,12.6467104,NA,NA
10.27275,43.92025,201,70,10,0,0,NA,110.3000031,1.503707886,-0.973675847,12.6467104,NA,NA
10.27325,43.92025,201,78,10,0,0,NA,110.1999969,1.503707886,-0.973675847,12.6467104,NA,NA
10.27375,43.92025,201,89,10,0,0,NA,197.6999969,1.503707886,-0.973675847,12.6467104,NA,NA
10.27425,43.92025,201,97,10,0,0,NA,175.1000061,1.503707886,-0.973675847,12.6467104,NA,NA
10.27475,43.92025,201,67,10,0,0,NA,185,1.503707886,-0.973675847,12.6467104,NA,NA
10.27525,43.92025,201,85,10,0,0,NA,165.3000031,1.503707886,-0.973675847,12.6467104,NA,NA
10.27575,43.92025,201,77,10,0,0,NA,189.1999969,1.503707886,-0.973675847,12.6467104,NA,NA
10.27625,43.92025,201,85,10,0,0,NA,187.6000061,1.503707886,-0.973675847,12.6467104,NA,NA
10.27675,43.92025,201,81,10,0,0,NA,120.1999969,1.503707886,-0.973675847,12.6467104,NA,NA
10.27725,43.92025,201,79,10,0,0,NA,140.6999969,1.503707886,-0.973675847,12.6467104,NA,NA
10.27775,43.92025,201,84,10,0,0,NA,45.29999924,1.503707886,-0.973675847,12.6467104,NA,NA
10.27825,43.92025,201,95,10,0,0,NA,341.5,1.503707886,-0.973675847,12.6467104,NA,NA
10.27875,43.92025,201,89,10,0,0,NA,220.6999969,1.503707886,-0.973675847,12.6467104,NA,NA
10.27925,43.92025,201,78,10,0,0,NA,72.25,1.503707886,-0.973675847,12.6467104,NA,NA
10.27975,43.92025,201,91,10,0,0,NA,67.90000153,1.503707886,-0.973675847,12.6467104,NA,NA
10.28025,43.92025,201,97,10,0,0,NA,299.2999878,1.503707886,-0.973675847,12.6467104,NA,NA
10.28075,43.92025,201,93,10,0,0,NA,334.8999939,1.503707886,-0.973675847,12.6467104,NA,NA
10.28125,43.92025,201,77,10,0,0,NA,77.34999847,1.503707886,-0.973675847,12.6467104,NA,NA
10.28175,43.92025,201,81,10,0,0,NA,212.3000031,1.503707886,-0.973675847,12.6467104,NA,NA
10.28225,43.92025,201,84,10,0,0,NA,195.1999969,1.503707886,-0.973675847,12.6467104,NA,NA
10.28275,43.92025,201,77,10,0,0,NA,191.8999939,1.503707886,-0.973675847,12.6467104,NA,NA
10.28325,43.92025,201,98,10,0,0,NA,281,1.503707886,-0.973675847,12.6467104,NA,NA
10.28375,43.92025,201,84,10,0,0,NA,239.8000031,1.503707886,-0.973675847,12.6467104,NA,NA
10.28425,43.92025,201,86,10,0,0,NA,242.1000061,1.503707886,-0.973675847,12.6467104,NA,NA
10.28475,43.92025,201,94,10,0,0,NA,316.2999878,1.503707886,-0.973675847,12.6467104,NA,NA
10.28525,43.92025,201,100,10,0,0,NA,654.5,1.503707886,-0.973675847,12.6467104,NA,NA
10.28575,43.92025,201,92,10,0,0,NA,265.3999939,1.503707886,-0.973675847,12.6467104,NA,NA
10.28625,43.92025,201,81,10,0,0,NA,114.5999985,1.503707886,-0.973675847,12.6467104,NA,NA
10.28675,43.92025,201,89,10,0,0,NA,224.1999969,1.503707886,-0.973675847,12.6467104,NA,NA
10.28725,43.92025,201,77,10,0,0,NA,204.5,1.503707886,-0.973675847,12.6467104,NA,NA
10.28775,43.92025,201,91,10,0,0,NA,406.7000122,1.503707886,-0.973675847,12.6467104,NA,NA
10.28825,43.92025,201,82,10,0,0,NA,226.1999969,1.503707886,-0.973675847,12.6467104,NA,NA
10.28875,43.92025,201,91,10,0,0,NA,276.6000061,1.503707886,-0.973675847,12.6467104,NA,NA
10.28925,43.92025,201,85,10,0,0,NA,175.1000061,1.503707886,-0.973675847,12.6467104,NA,NA
10.28975,43.92025,201,86,10,0,0,NA,244.1000061,1.503707886,-0.973675847,12.6467104,NA,NA
10.29025,43.92025,201,79,10,0,0,NA,190.5,1.506593704,-0.978357852,12.5881052,NA,NA
10.29075,43.92025,201,83,10,0,0,NA,132.6000061,1.506593704,-0.978357852,12.5881052,NA,NA
10.29125,43.92025,NA,77,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
10.26725,43.91975,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10.26775,43.91975,201,0,0,1,11,NA,120.8000031,1.503707886,-0.973675847,12.6467104,NA,NA
10.26825,43.91975,100,0,0,0,0,NA,34.79999924,1.503707886,-0.973675847,12.6467104,NA,NA
10.26875,43.91975,201,0,0,1,11,NA,378,1.503707886,-0.973675847,12.6467104,NA,NA
10.26925,43.91975,201,0,0,1,11,NA,181.8000031,1.503707886,-0.973675847,12.6467104,NA,NA
10.26975,43.91975,201,0,0,1,11,NA,161,1.503707886,-0.973675847,12.6467104,109,NA
10.27025,43.91975,100,0,0,0,0,NA,102.5999985,1.503707886,-0.973675847,12.6467104,122,NA
10.27075,43.91975,100,0,0,0,0,NA,189.5,1.503707886,-0.973675847,12.6467104,NA,NA
10.27125,43.91975,201,0,0,1,11,NA,200.8999939,1.503707886,-0.973675847,12.6467104,NA,NA
10.27175,43.91975,201,78,10,0,0,NA,294.2000122,1.503707886,-0.973675847,12.6467104,NA,NA
10.27225,43.91975,201,73,10,0,0,NA,136.8999939,1.503707886,-0.973675847,12.6467104,NA,NA
10.27275,43.91975,201,64,10,0,0,NA,108.4000015,1.503707886,-0.973675847,12.6467104,NA,NA
10.27325,43.91975,201,73,10,0,0,NA,126.9000015,1.503707886,-0.973675847,12.6467104,NA,NA
10.27375,43.91975,201,75,10,0,0,NA,143.3999939,1.503707886,-0.973675847,12.6467104,NA,NA
10.27425,43.91975,201,67,10,0,0,NA,127.5999985,1.503707886,-0.973675847,12.6467104,NA,NA
10.27475,43.91975,201,82,10,0,0,NA,174.1000061,1.503707886,-0.973675847,12.6467104,NA,NA
10.27525,43.91975,201,70,10,0,0,NA,96.30000305,1.503707886,-0.973675847,12.6467104,NA,NA
10.27575,43.91975,201,89,10,0,0,NA,64.40000153,1.503707886,-0.973675847,12.6467104,NA,NA
10.27625,43.91975,201,77,10,0,0,NA,147,1.503707886,-0.973675847,12.6467104,NA,NA
10.27675,43.91975,201,89,10,0,0,NA,211,1.503707886,-0.973675847,12.6467104,NA,NA
10.27725,43.91975,201,72,10,0,0,NA,100.9000015,1.503707886,-0.973675847,12.6467104,NA,NA
10.27775,43.91975,201,80,10,0,0,NA,117,1.503707886,-0.973675847,12.6467104,NA,NA
10.27825,43.91975,201,88,10,0,0,NA,222,1.503707886,-0.973675847,12.6467104,NA,NA
10.27875,43.91975,201,85,10,0,0,NA,212.5,1.503707886,-0.973675847,12.6467104,NA,NA
10.27925,43.91975,201,86,10,0,0,NA,161.6999969,1.503707886,-0.973675847,12.6467104,NA,NA
10.27975,43.91975,201,86,10,0,0,NA,160.3000031,1.503707886,-0.973675847,12.6467104,NA,NA
10.28025,43.91975,201,81,10,0,0,NA,111.1999969,1.503707886,-0.973675847,12.6467104,NA,NA
10.28075,43.91975,201,100,10,0,0,NA,442.7999878,1.503707886,-0.973675847,12.6467104,NA,NA
10.28125,43.91975,201,98,10,0,0,NA,127.75,1.503707886,-0.973675847,12.6467104,NA,NA
10.28175,43.91975,201,77,10,0,0,NA,170.5,1.503707886,-0.973675847,12.6467104,NA,NA
10.28225,43.91975,201,74,10,0,0,NA,163.3000031,1.503707886,-0.973675847,12.6467104,NA,NA
10.28275,43.91975,201,96,10,0,0,NA,362.6000061,1.503707886,-0.973675847,12.6467104,NA,NA
10.28325,43.91975,201,85,10,0,0,NA,258.1000061,1.503707886,-0.973675847,12.6467104,NA,NA
10.28375,43.91975,201,92,10,0,0,NA,163.5,1.503707886,-0.973675847,12.6467104,NA,NA
10.28425,43.91975,201,86,10,0,0,NA,174.3000031,1.503707886,-0.973675847,12.6467104,NA,NA
10.28475,43.91975,201,74,10,0,0,NA,238.5,1.503707886,-0.973675847,12.6467104,NA,NA
10.28525,43.91975,201,77,10,0,0,NA,315.8999939,1.503707886,-0.973675847,12.6467104,NA,NA
10.28575,43.91975,201,98,10,0,0,NA,382.7000122,1.503707886,-0.973675847,12.6467104,NA,NA
10.28625,43.91975,201,90,10,0,0,NA,266.2999878,1.503707886,-0.973675847,12.6467104,NA,NA
10.28675,43.91975,201,84,10,0,0,NA,289.3999939,1.503707886,-0.973675847,12.6467104,NA,NA
10.28725,43.91975,201,84,10,0,0,NA,287.7000122,1.503707886,-0.973675847,12.6467104,NA,NA
10.28775,43.91975,201,96,10,0,0,NA,454.7000122,1.503707886,-0.973675847,12.6467104,NA,NA
10.28825,43.91975,201,97,10,0,0,NA,467.1000061,1.503707886,-0.973675847,12.6467104,NA,NA
10.28875,43.91975,201,93,10,0,0,NA,228.1999969,1.503707886,-0.973675847,12.6467104,NA,NA
10.28925,43.91975,201,93,10,0,0,NA,239.3000031,1.503707886,-0.973675847,12.6467104,NA,NA
10.28975,43.91975,201,85,10,0,0,NA,219.6000061,1.503707886,-0.973675847,12.6467104,NA,NA
10.29025,43.91975,201,80,10,0,0,NA,167.5,1.506593704,-0.978357852,12.5881052,NA,NA
10.29075,43.91975,201,64,10,0,0,NA,107.0999985,1.506593704,-0.978357852,12.5881052,NA,NA
10.29125,43.91975,100,0,0,0,0,NA,54,1.506593704,-0.978357852,12.5881052,NA,NA
10.29175,43.91975,100,0,0,0,0,NA,68.69999695,1.506593704,-0.978357852,12.5881052,NA,NA
10.29225,43.91975,100,57,10,0,0,NA,87.69999695,1.506593704,-0.978357852,12.5881052,NA,NA
10.29275,43.91975,201,79,10,0,0,NA,NA,1.506593704,-0.978357852,12.5881052,NA,NA
10.26725,43.91925,NA,0,0,NA,NA,NA,134.1000061,1.503707886,-0.973675847,12.6467104,NA,NA
10.26775,43.91925,201,0,0,1,11,NA,156.6999969,1.503707886,-0.973675847,12.6467104,NA,NA
10.26825,43.91925,201,0,0,1,11,NA,88.75,1.503707886,-0.973675847,12.6467104,NA,NA
10.26875,43.91925,201,0,0,0,11,NA,123.9000015,1.503707886,-0.973675847,12.6467104,109,NA
10.26925,43.91925,100,0,0,0,0,NA,100.9000015,1.503707886,-0.973675847,12.6467104,109,NA
10.26975,43.91925,100,0,0,0,11,NA,156.6000061,1.503707886,-0.973675847,12.6467104,122,NA
10.27025,43.91925,100,0,0,0,0,NA,4.599999905,1.503707886,-0.973675847,12.6467104,122,NA
10.27075,43.91925,100,0,0,0,0,NA,101.4000015,1.503707886,-0.973675847,12.6467104,122,NA
10.27125,43.91925,201,65,0,0,0,NA,233.5,1.503707886,-0.973675847,12.6467104,NA,NA
10.27175,43.91925,201,82,0,0,0,NA,218.3999939,1.503707886,-0.973675847,12.6467104,NA,NA
10.27225,43.91925,201,63,10,0,0,NA,207.8999939,1.503707886,-0.973675847,12.6467104,NA,NA
10.27275,43.91925,201,73,10,0,0,NA,149.5,1.503707886,-0.973675847,12.6467104,NA,NA
10.27325,43.91925,201,73,10,0,0,NA,100.8000031,1.503707886,-0.973675847,12.6467104,NA,NA
10.27375,43.91925,201,77,10,0,0,NA,94.30000305,1.503707886,-0.973675847,12.6467104,NA,NA
